"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2","trump_num","clinton_num","total_num","trump_ratio"
5,"Montana",1,2015,6,2,114,-0.211167296861398,0.515384455643444,0.45135373863336,-0.502345099255981,0.953698837889342,"Clinton",289,0.0194652118273052,257,0.0173098942547316,324,0.0218225904223075,67,0.00451269616757594,478,0.0321950562403179,939,0.0632451000202061,955,0.0643227588064929,1794,0.120832491412407,1030503,9.70399892091532e-07,0.0367751060820368,0.0263352865898835,0.095440156260524,0.185155250218899,546,391,1417,2749,0.920288434753896,1.5585079776953,4533,10314,14847,0.305314204889877
6,"Montana",1,2015,6,2,114,-0.214015680596189,0.52522893525927,0.464259368719975,-0.508879198302339,0.973138567022314,"Clinton",301,0.0211658814429365,276,0.0194079178679418,298,0.0209549258139371,62,0.00435974966598692,452,0.0317839814359046,917,0.0644821039308066,878,0.0617396807538148,1707,0.12003375290064,1030503,9.70399892091532e-07,0.0405737993108783,0.0253146754799241,0.0962660853667112,0.181773433654455,577,360,1369,2585,0.953698837889342,0.920288434753896,4309,9912,14221,0.303002601786091
8,"Montana",1,2015,6,2,114,-0.206695952242538,0.554257727303846,0.487163775760031,-0.534245573090686,1.02140934885072,"Clinton",411,0.0270305820453798,380,0.0249917790200592,317,0.0208484051298915,80,0.00526142716211772,547,0.0359750082209799,1065,0.0700427490956922,923,0.0607037158829332,1947,0.12804998355804,1030503,9.70399892091532e-07,0.052022361065439,0.0261098322920092,0.106017757316672,0.188753699440973,791,397,1612,2870,0.973138567022314,0.953698837889342,4876,10329,15205,0.320683985531075
10,"Montana",1,2015,7,3,115,-0.168810951669191,0.555637271871872,0.460788470457828,-0.522417003310137,0.983205473767965,"Clinton",335,0.0227968696835658,407,0.0276964954066009,277,0.0188499489622321,128,0.00871044572984008,512,0.0348417829193603,1015,0.0690711126233413,935,0.0636270840421912,1869,0.127186117727118,1030503,9.70399892091532e-07,0.0504933650901667,0.0275603946920721,0.103912895542702,0.190813201769309,742,405,1527,2804,1.02140934885072,0.973138567022314,5285,9410,14695,0.359646138142225
12,"Montana",2,2015,7,3,115,-0.189353536965092,0.545611733835503,0.453129855415123,-0.526417432999325,0.979547288414448,"Clinton",331,0.0229956926497152,338,0.023482006391552,309,0.0214672780325135,74,0.00514103098513269,467,0.0324440739196888,1061,0.0737112685841323,933,0.0648186744476865,1879,0.130540502987356,1030503,1.94079978418306e-06,0.0464776990412672,0.0266083090176462,0.106155342503821,0.195359177435042,669,383,1528,2812,0.983205473767965,1.02140934885072,4953,9441,14394,0.344101709045436
13,"Montana",1,2015,7,3,115,-0.207504960966215,0.55994217442015,0.4773521546986,-0.543315861636565,1.02066801633517,"Clinton",371,0.0255897365153814,423,0.0291764381293972,343,0.023658435646296,60,0.00413850186232584,467,0.0322113394951028,1098,0.0757345840805628,934,0.0644226789902055,2006,0.138363912263761,1030503,9.70399892091532e-07,0.0547661746447786,0.0277969375086219,0.107945923575666,0.202786591253966,794,403,1565,2940,0.979547288414448,0.983205473767965,4770,9728,14498,0.329010898054904
15,"Montana",1,2015,8,3,116,-0.183115845770552,0.567695838198753,0.490729686884208,-0.534023561611778,1.02475324849599,"Clinton",421,0.0285133762275652,413,0.0279715543515069,318,0.0215374195733153,59,0.00399593633592956,490,0.0331865899085676,1043,0.0706400270910938,1010,0.0684050118523535,1947,0.131865899085676,1030503,9.70399892091532e-07,0.0564849305790721,0.0255333559092448,0.103826616999661,0.200270910938029,834,377,1533,2957,1.02066801633517,0.979547288414448,5056,9709,14765,0.342431425668811
16,"Montana",2,2015,8,3,116,-0.174063163225226,0.577409604087937,0.510137349042716,-0.535905338707875,1.04604268775059,"Clinton",499,0.0332777592530844,384,0.0256085361787262,357,0.0238079359786596,46,0.00306768922974325,536,0.0357452484161387,1064,0.0709569856618873,1069,0.0712904301433811,1962,0.130843614538179,1030503,1.94079978418306e-06,0.0588862954318106,0.0268756252084028,0.106702234078026,0.202134044681561,883,403,1600,3031,1.02475324849599,1.02066801633517,5187,9808,14995,0.345915305101701
19,"Montana",1,2015,9,3,117,-0.205998911317351,0.528807112044441,0.495653882079274,-0.494582389718798,0.990236271798072,"Clinton",471,0.0279957203994294,363,0.0215763195435093,394,0.0234189253447456,59,0.00350689491203043,495,0.0294222539229672,982,0.0583689966714218,943,0.0560508796956729,1945,0.115608654303376,1030503,9.70399892091532e-07,0.0495720399429387,0.026925820256776,0.087791250594389,0.171659533999049,834,453,1477,2888,1.04604268775059,1.02475324849599,4903,11921,16824,0.29142891107941
20,"Montana",2,2015,9,3,117,-0.210917333470332,0.521383291128006,0.486176664396958,-0.49273001243676,0.978906676833719,"Clinton",408,0.0244092132814837,346,0.0206999700867484,336,0.0201017050553395,61,0.00364941669159438,430,0.0257253963505833,988,0.0591085851032007,899,0.0537840263236614,1908,0.114148967992821,1030503,1.94079978418306e-06,0.0451091833682321,0.0237511217469339,0.084833981453784,0.167932994316482,754,397,1418,2807,0.990236271798072,1.04604268775059,4812,11903,16715,0.28788513311397
21,"Montana",2,2015,9,3,117,-0.20590297342962,0.524868573081675,0.494847219788326,-0.490636452937276,0.985483672725602,"Clinton",445,0.0267636976002887,287,0.0172610813736693,352,0.0211703855175317,51,0.00306730017441511,427,0.0256811210681422,928,0.05581283454622,878,0.0528056775124797,1819,0.109400372887472,1030503,1.94079978418306e-06,0.044024778973958,0.0242376856919468,0.0814939556143622,0.162206050399952,732,403,1355,2697,0.978906676833719,0.990236271798072,4804,11823,16627,0.288927647801768
22,"Montana",1,2015,9,3,117,-0.192706653118263,0.521539449789702,0.49363336955532,-0.480216306579135,0.973849676134455,"Clinton",416,0.0252136493120795,274,0.0166070670949755,330,0.0200012121946785,46,0.00278804776047033,404,0.0244863325050003,931,0.0564276622825626,832,0.050427298624159,1811,0.109764228135038,1030503,9.70399892091532e-07,0.041820716407055,0.0227892599551488,0.0809139947875629,0.160191526759198,690,376,1335,2643,0.985483672725602,0.978906676833719,4871,11628,16499,0.295230013940239
27,"Montana",1,2015,11,4,119,-0.16918240924523,0.579620752742907,0.478810298079269,-0.543925179746145,1.02273547782541,"Clinton",603,0.0365321701199564,448,0.0271416454622561,414,0.0250817884405671,90,0.0054525627044711,572,0.0346540651884163,1214,0.0735490124803102,1130,0.0684599539561372,2261,0.136980491942324,1030503,9.70399892091532e-07,0.0636738155822125,0.0305343511450382,0.108203077668727,0.205440445898461,1051,504,1786,3391,0.973849676134455,0.985483672725602,6048,10458,16506,0.366412213740458
32,"Montana",2,2015,12,4,120,-0.168077063827128,0.598217115622868,0.555056283941504,-0.538414504536418,1.09347078847792,"Clinton",619,0.0412034879850895,380,0.0252945483591826,434,0.0288890368102243,69,0.00459295746522,562,0.0374093057312121,1218,0.0810756839512747,1177,0.0783465353125208,2125,0.141449777008587,1030503,1.94079978418306e-06,0.0664980363442721,0.0334819942754443,0.118484989682487,0.219796312321108,999,503,1780,3302,1.02273547782541,0.973849676134455,5088,9935,15023,0.338680689609266
39,"Montana",1,2016,1,1,121,-0.16985826522044,0.602511928764146,0.536683604611659,-0.538818931625391,1.07550253623705,"Clinton",719,0.0449206547544671,612,0.0382356616268899,508,0.0317380982131701,106,0.00662251655629139,674,0.0421092090466075,1310,0.0818443083843559,1266,0.0790953392477821,2307,0.144133449956266,1040863,9.60741231074599e-07,0.083156316381357,0.0383606147694615,0.123953517430963,0.223228789204048,1331,614,1984,3573,1.09347078847792,1.02273547782541,5491,10515,16006,0.343058852930151
47,"Montana",2,2016,3,1,123,-0.174688577711703,0.606851178904483,0.621241750737425,-0.517731258038287,1.13897300877571,"Clinton",948,0.0570706158569623,445,0.026789476852688,532,0.0320269700800674,22,0.00132442357473963,578,0.0347962193727048,1065,0.0641141412317139,1188,0.07151887303594,1958,0.117873698151827,1040863,1.9214824621492e-06,0.0838600927096502,0.0333513936548071,0.0989103606044188,0.189392571187767,1393,554,1643,3146,1.07550253623705,1.09347078847792,5003,11608,16611,0.301185961110108
48,"Montana",1,2016,3,1,123,-0.181239753451391,0.603014703022264,0.628376234151388,-0.515424332561437,1.14380056671282,"Clinton",974,0.0591629715118751,414,0.0251473000060742,557,0.0338334446941627,27,0.00164004130474397,550,0.0334082488003402,1068,0.064872744943206,1154,0.0700965802101682,1914,0.116260705825184,1040863,9.60741231074599e-07,0.0843102715179493,0.0354734859989066,0.0982809937435461,0.186357286035352,1388,584,1618,3068,1.13897300877571,1.07550253623705,4810,11653,16463,0.292170321326611
57,"Montana",1,2016,5,2,125,-0.138056459478175,0.67557724201632,0.705229658773265,-0.55071435716743,1.25594401594069,"Clinton",1427,0.0900542723715764,653,0.0412091379527957,487,0.0307333080903698,56,0.00353401489334848,642,0.0405149564558879,1196,0.0754764609365139,1341,0.0846270352139341,2181,0.137637258614161,1040863,9.60741231074599e-07,0.131263410324372,0.0342673229837183,0.115991417392402,0.222264293828095,2080,543,1838,3522,1.14380056671282,1.13897300877571,5206,10639,15846,0.328537170263789
62,"Montana",1,2016,7,3,127,-0.162556040540459,0.661664289797574,0.656656731599451,-0.568180041736125,1.22483677333558,"Clinton",1295,0.0765547410735399,659,0.038957200283755,399,0.0235871364388744,29,0.00171435327500591,655,0.0387207377630646,1209,0.0714707968786947,1271,0.075135965949397,2208,0.13052731142114,1040863,9.60741231074599e-07,0.115511941357295,0.0253014897138804,0.110191534641759,0.205663277370537,1954,428,1864,3479,1.25594401594069,1.14380056671282,5602,11314,16916,0.331165760227004
69,"Montana",1,2016,8,3,128,-0.113869146739929,0.671190563701176,0.668492678548653,-0.537912498080652,1.2064051766293,"Clinton",1393,0.0850790936297563,720,0.0439748366212667,408,0.0249190740853845,91,0.00555793073963232,604,0.0368900018322849,1118,0.0682831490869114,1281,0.0782385634886704,2176,0.132901728455384,1040863,9.60741231074599e-07,0.129053930251023,0.0304770048250168,0.105173150919196,0.211140291944054,2113,499,1722,3457,1.22483677333558,1.25594401594069,5755,10618,16373,0.351493312160264
70,"Montana",1,2016,8,3,128,-0.13227874797597,0.673632058474297,0.677406577422721,-0.551058556491922,1.22846513391464,"Clinton",1396,0.0840204634366536,833,0.0501354198013843,384,0.023111646102919,83,0.00499548600662052,604,0.0363526933493831,1221,0.0734878122178754,1294,0.0778814324405658,2291,0.137887451098405,1040863,9.60741231074599e-07,0.134155883238038,0.0281071321095396,0.109840505567258,0.215768883538971,2229,467,1825,3585,1.2064051766293,1.22483677333558,5664,10951,16615,0.340896780018056
74,"Montana",1,2016,9,3,129,-0.1871770062369,0.661789610764765,0.694488946656848,-0.56930341197051,1.26379235862736,"Clinton",1139,0.0663443616029823,780,0.0454333643988816,280,0.016309412861137,65,0.0037861136999068,570,0.0332013047530289,1283,0.0747320596458527,1126,0.0655871388630009,2405,0.140086206896552,1040863,9.60741231074599e-07,0.111777726001864,0.0200955265610438,0.107933364398882,0.205673345759553,1919,345,1853,3531,1.22846513391464,1.2064051766293,5191,11977,17168,0.302364864864865
77,"Montana",1,2016,10,4,130,-0.175601614136696,0.703031792625138,0.69976103299485,-0.62199600382763,1.32175703682248,"Clinton",1446,0.0803154854476783,1032,0.0573205954232393,288,0.0159964452343924,25,0.00138858031548545,652,0.0362141746278605,1449,0.0804821150855365,1290,0.0716507442790491,2634,0.146300822039547,1040863,9.60741231074599e-07,0.137636080870918,0.0173850255498778,0.116696289713397,0.217951566318596,2478,313,2101,3924,1.26379235862736,1.22846513391464,6080,11923,18004,0.337702732726061
1,"Montana",0,2015,5,2,113,-0.175158181070721,0.508840017021179,0.377273231257892,-0.487503888085983,0.864777119343876,"Clinton",303,0.0216027377727078,286,0.0203907029801797,332,0.0236703265364323,79,0.00563239697704263,437,0.0311564237844004,875,0.0623841437330672,851,0.0606730357906745,1727,0.123128475688008,1030503,0,0.0419934407528875,0.029302723513475,0.0935405675174676,0.183801511478682,589,411,1312,2578,0.864777119343876,0.864777119343876,5066,8960,14026,0.361186368173392
2,"Montana",0,2015,5,2,113,-0.180030930529841,0.512577600617157,0.382846657266255,-0.49488725976911,0.877733917035365,"Clinton",318,0.0226511859819075,297,0.0211553529453665,359,0.0255716219103925,94,0.00669563359213619,452,0.0321960253579315,923,0.0657454234632096,897,0.0638934397036826,1755,0.125008903768075,1030503,0,0.043806538927274,0.0322672555025287,0.0979414488211411,0.188902343471757,615,453,1375,2652,0.864777119343876,0.877733917035365,5036,9003,14039,0.358715008191467
3,"Montana",0,2015,5,2,113,-0.178920598586591,0.509264356227174,0.423523035558827,-0.480911165511463,0.90443420107029,"Clinton",298,0.0211078056381924,295,0.0208953109505596,349,0.0247202153279501,77,0.00545403031590877,454,0.0321575293950985,903,0.0639609009774756,913,0.0646692166029183,1715,0.121476129763423,1030503,0,0.0420031165887519,0.0301742456438589,0.096118430372574,0.186145346366341,593,426,1357,2628,0.877733917035365,0.864777119343876,4714,9404,14118,0.333899985833688
7,"Montana",0,2015,6,2,114,-0.215519487575,0.544849143188864,0.495013933052522,-0.52209861033263,1.01711254338515,"Clinton",370,0.0246847688304757,336,0.0224164387217293,332,0.0221495763559944,80,0.00533724731469745,524,0.0349589699112683,1029,0.0686503435852959,959,0.0639802521849356,1885,0.125758889852559,1030503,0,0.0471012075522049,0.0274868236706918,0.103609313496564,0.189739142037494,706,412,1553,2844,0.90443420107029,0.877733917035365,4518,10471,14989,0.301421042097538
9,"Montana",0,2015,6,2,114,-0.171500092559779,0.55490439671744,0.459381926986627,-0.526838126203491,0.986220053190118,"Clinton",344,0.0230593913393216,397,0.0266121464003218,240,0.0160879474460383,95,0.00636814586405684,525,0.0351923850382089,1027,0.0688430084461724,923,0.0618715645528891,1908,0.127899182196005,1030503,0,0.0496715377396434,0.0224560933100952,0.104035393484381,0.189770746748894,741,335,1552,2831,1.01711254338515,0.90443420107029,5375,9543,14918,0.3603029896769
11,"Montana",0,2015,7,3,115,-0.180715878164332,0.558622745139536,0.465287223249955,-0.533210345333949,0.998497568583904,"Clinton",352,0.02384662285753,357,0.0241853532958472,282,0.0191043967210894,98,0.00663911659101687,520,0.0352279655849875,1046,0.0708624076959556,984,0.0666621502608224,1913,0.129598265700156,1030503,0,0.0480319761533771,0.0257435133121062,0.106090373280943,0.196260415960978,709,380,1566,2897,0.986220053190118,1.01711254338515,5211,9550,14761,0.353024862814173
14,"Montana",0,2015,8,3,116,-0.203280465196058,0.562492560616426,0.491679042563621,-0.537342133341842,1.02902117590546,"Clinton",408,0.0275657050199311,372,0.0251334369299372,353,0.0238497398824404,61,0.0041213431524897,477,0.0322275521924194,1042,0.070400648604824,956,0.0645902303898385,1929,0.130329031822174,1030503,0,0.0526991419498683,0.0279710830349301,0.102628200797243,0.194919262212013,780,414,1519,2885,0.998497568583904,0.986220053190118,4805,9996,14801,0.324640227011688
17,"Montana",0,2015,8,3,116,-0.166797087551887,0.583486538297177,0.525792224288218,-0.530568687424387,1.05636091171261,"Clinton",536,0.035400567994188,415,0.0274090218611717,381,0.0251634634436299,68,0.00449111683508355,580,0.0383065847698303,1095,0.0723201902120071,1130,0.074631794465359,2025,0.133742817515356,1030503,0,0.0628095898553596,0.0296545802787134,0.110626774981837,0.208374611980715,951,449,1675,3155,1.02902117590546,0.998497568583904,5214,9927,15141,0.344362987913612
18,"Montana",0,2015,8,3,116,-0.180288882918829,0.587446184773571,0.533665080239202,-0.540640203827461,1.07430528406666,"Clinton",547,0.0357937442743096,411,0.0268943855516294,436,0.0285302970815338,74,0.00484229812851721,592,0.0387383850281377,1140,0.0745975657636435,1122,0.0734197094621123,2162,0.141473629106138,1030503,0,0.062688129825939,0.033372595210051,0.113335950791781,0.21489333856825,958,510,1732,3284,1.05636091171261,1.02902117590546,5126,10156,15282,0.335427300091611
23,"Montana",0,2015,10,4,118,-0.154932961244197,0.578863617187422,0.542999039262877,-0.51244964477368,1.05544868403656,"Clinton",572,0.0379839298758218,328,0.0217809947539677,381,0.0253004847599442,55,0.00365230094959825,535,0.0355269274188193,1080,0.0717179095557474,1021,0.0677999867189056,2001,0.132877349093565,1030503,0,0.0597649246297895,0.0289527857095425,0.107244836974567,0.200677335812471,900,436,1615,3022,1.07430528406666,1.05636091171261,5101,9958,15059,0.338734311707285
24,"Montana",0,2015,10,4,118,-0.156938913179712,0.575237337896121,0.540236599311789,-0.512484508871486,1.05272110818327,"Clinton",549,0.0362855254461335,329,0.0217448777263714,387,0.0255783212161269,64,0.00423000660938533,535,0.0353602115003305,1087,0.0718440185062789,1071,0.0707865168539326,2021,0.133575677461996,1030503,0,0.058030403172505,0.0298083278255122,0.107204230006609,0.204362194315929,878,451,1622,3092,1.05544868403656,1.07430528406666,5110,10020,15130,0.33773959021811
25,"Montana",0,2015,10,4,118,-0.156330885469305,0.567991135254839,0.513932792722796,-0.509907359039136,1.02384015176193,"Clinton",559,0.0355846966706983,344,0.0218982748742759,422,0.0268635813864664,74,0.00471067540900121,558,0.035521038894901,1144,0.0728244955121268,1089,0.0693233178432746,2126,0.135336431345089,1030503,0,0.0574829715449742,0.0315742567954676,0.108345534407028,0.204659749188363,903,496,1702,3215,1.05272110818327,1.05544868403656,5425,10284,15709,0.345343433700427
26,"Montana",0,2015,10,4,118,-0.157959861358867,0.57776931534873,0.482260093206784,-0.534978279047528,1.01723837225431,"Clinton",607,0.037234695129432,403,0.0247208931419458,439,0.0269292111397375,77,0.00472334682860999,583,0.0357624831309042,1198,0.0734879155931788,1157,0.0709728867623605,2234,0.137038400196295,1030503,0,0.0619555882713777,0.0316525579683474,0.109250398724083,0.208011286958655,1010,516,1781,3391,1.02384015176193,1.05272110818327,6042,10260,16302,0.370629370629371
28,"Montana",0,2015,11,4,119,-0.167525741933343,0.589940790599936,0.491575667063063,-0.55034766728103,1.04192333434409,"Clinton",626,0.0378545080728064,449,0.0271512366209107,442,0.0267279433996493,87,0.00526093003567757,581,0.0351333373646973,1223,0.073955372800387,1170,0.0707504384108363,2274,0.137509826449779,1030503,0,0.0650057446937171,0.0319888734353268,0.109088710165084,0.208260264860616,1075,529,1804,3444,1.01723837225431,1.02384015176193,6076,10461,16537,0.367418516054907
29,"Montana",0,2015,11,4,119,-0.174040568389196,0.602387601961318,0.517577764431115,-0.562809634085215,1.08038739851633,"Clinton",675,0.0409463148316652,481,0.0291780406430088,450,0.0272975432211101,62,0.00376099484379739,619,0.0375492872308159,1268,0.0769184106763725,1175,0.0712769184106764,2326,0.14109796784956,1030503,0,0.0701243554746739,0.0310585380649075,0.114467697907188,0.212374886260237,1156,512,1887,3501,1.04192333434409,1.01723837225431,5932,10553,16485,0.359842280861389
30,"Montana",0,2015,11,4,119,-0.177399146180715,0.602171389201353,0.543454515451491,-0.553370549918731,1.09682506537022,"Clinton",680,0.0428319475938524,484,0.0304862685815067,411,0.0258881330309902,54,0.00340136054421769,601,0.0378558830939783,1230,0.0774754346182918,1180,0.0743260267069791,2227,0.140274628369866,1030503,0,0.073318216175359,0.0292894935752079,0.11533131771227,0.214600655076846,1164,465,1831,3407,1.08038739851633,1.04192333434409,5442,10434,15876,0.342781557067271
31,"Montana",0,2015,12,4,120,-0.166808645157266,0.601392201882073,0.551834771753263,-0.542425175275036,1.0942599470283,"Clinton",671,0.0427007763777523,452,0.0287641593483518,448,0.028509609265623,72,0.00458190148911798,623,0.039646175385007,1262,0.0803105511009291,1225,0.0779559628356879,2264,0.144075346824488,1030503,0,0.0714649357261041,0.033091510754741,0.119956726485936,0.222031309660176,1123,520,1885,3489,1.09682506537022,1.08038739851633,5394,10320,15714,0.343260786559756
