"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","posts","Census","Estimates Base","2010","2011","2012","2013","2014","2015","2016","2017","2018","population","crime"
15,"Idaho",0,2015,8,3,116,0.355682084946636,0.652006907056094,0.71073256335811,-0.551087014288113,1.26181957764622,"Trump",349,0.111465985308208,62,0.0198019801980198,259,0.0827211753433408,4,0.00127754710954966,458,0.146279144043437,159,0.0507824976045992,899,0.287128712871287,240,0.0766528265729799,778,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1385
16,"Idaho",0,2015,8,3,116,0.3551665394165,0.664389571817311,0.723859827528703,-0.563718057225171,1.28757788475387,"Trump",403,0.127370417193426,64,0.0202275600505689,280,0.0884955752212389,4,0.00126422250316056,449,0.141908975979772,166,0.0524652338811631,880,0.278128950695322,260,0.0821744627054362,782,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1333
17,"Idaho",0,2015,8,3,116,0.350329727145759,0.672523838417636,0.735027549717643,-0.557782952552231,1.29281050226987,"Trump",427,0.133187772925764,68,0.0212102308172177,284,0.0885839051777916,11,0.00343106674984404,471,0.14691203992514,168,0.0524017467248908,916,0.285714285714286,285,0.0888958203368684,747,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1337
18,"Idaho",0,2015,8,3,116,0.355255040047633,0.68056670909468,0.745106661826474,-0.565877025291015,1.31098368711749,"Trump",434,0.135709818636648,77,0.0240775484677924,321,0.100375234521576,11,0.0034396497811132,469,0.146654158849281,178,0.0556597873671044,948,0.296435272045028,286,0.0894308943089431,1376,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1334
20,"Idaho",0,2015,9,3,117,0.341826729718635,0.674092536815768,0.733717818649392,-0.548724537387171,1.28244235603656,"Trump",431,0.135919268369599,68,0.021444339325134,340,0.10722169662567,17,0.00536108483128351,465,0.146641438032167,177,0.0558183538315989,926,0.292021444339325,270,0.0851466414380322,623,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1371
22,"Idaho",0,2015,9,3,117,0.357353026103953,0.669610289190951,0.733307325062576,-0.559648546573386,1.29295587163596,"Trump",460,0.145385587863464,54,0.0170670037926675,348,0.109987357774968,7,0.00221238938053097,448,0.141592920353982,158,0.049936788874842,921,0.291087231352718,278,0.0878634639696587,271,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1460
23,"Idaho",0,2015,10,4,118,0.391100808334509,0.664628506649102,0.757735096803498,-0.540985235067488,1.29872033187099,"Trump",517,0.164544875875239,51,0.0162316995544239,348,0.11075747931254,4,0.00127307447485678,480,0.152768936982813,157,0.0499681731381286,930,0.295989815404201,266,0.0846594525779758,255,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1394
25,"Idaho",0,2015,10,4,118,0.385093892382488,0.666853398073534,0.745076518281532,-0.544731920419247,1.28980843870078,"Trump",563,0.169323308270677,71,0.0213533834586466,407,0.122406015037594,10,0.00300751879699248,557,0.167518796992481,186,0.0559398496240602,1040,0.312781954887218,285,0.0857142857142857,378,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1271
27,"Idaho",0,2015,11,4,119,0.376394426680017,0.685412036945208,0.741661269470543,-0.578948618711728,1.32060988818227,"Trump",592,0.17345443891005,73,0.0213888075007325,414,0.121300908291825,12,0.00351596835628479,556,0.162906533841195,189,0.0553765016114855,1075,0.314972165250513,294,0.0861412247289774,484,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1259
28,"Idaho",0,2015,11,4,119,0.378885065329501,0.697929318686115,0.752526168777112,-0.597351690061277,1.34987785883839,"Trump",583,0.171672555948174,95,0.0279740871613663,395,0.116313309776207,14,0.00412249705535925,554,0.163133097762073,207,0.0609540636042403,1063,0.31301531213192,313,0.0921672555948174,438,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1173
29,"Idaho",0,2015,11,4,119,0.370837177162551,0.706880860134629,0.764175517387961,-0.606682926788851,1.37085844417681,"Trump",595,0.174384525205158,92,0.0269636576787808,383,0.112250879249707,10,0.00293083235638921,537,0.157385697538101,206,0.0603751465416178,1037,0.303927315357562,317,0.0929073856975381,328,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1240
32,"Idaho",0,2015,12,4,120,0.380431151156926,0.693570691855977,0.775719377049674,-0.572314829199955,1.34803420624963,"Trump",555,0.173872180451128,54,0.0169172932330827,400,0.12531328320802,10,0.0031328320802005,519,0.162593984962406,174,0.0545112781954887,982,0.307644110275689,287,0.0899122807017544,702,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1143
34,"Idaho",0,2015,12,4,120,0.366896169850318,0.717778527016907,0.781841850167094,-0.592873188722385,1.37471503888948,"Trump",622,0.187745246000604,97,0.0292785994566858,423,0.127678840929671,10,0.00301841231512225,539,0.162692423785089,198,0.0597645638394205,1027,0.309990944763055,342,0.103229701177181,418,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,994
35,"Idaho",0,2015,12,4,120,0.361712429824356,0.727742717185488,0.792992762393321,-0.594893034058199,1.38788579645152,"Trump",651,0.194328358208955,102,0.0304477611940299,452,0.134925373134328,16,0.00477611940298507,569,0.169850746268657,215,0.0641791044776119,1072,0.32,343,0.102388059701493,556,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1651523,1138
36,"Idaho",0,2016,1,1,121,0.358177072699956,0.729295995627094,0.780708513514804,-0.615234317952571,1.39594283146737,"Trump",659,0.19235259778167,114,0.0332749562171629,460,0.134267367192061,13,0.00379451255107998,596,0.173963806187974,223,0.0650904845300642,1079,0.314944541739638,342,0.0998248686514886,665,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1223
38,"Idaho",0,2016,1,1,121,0.370099456210883,0.735998690534918,0.802564963941829,-0.599035153018563,1.40160011696039,"Trump",694,0.203937702027623,109,0.0320305612694681,472,0.138701146047605,14,0.0041140170437849,609,0.178959741404643,220,0.0646488392594769,1120,0.329121363502792,325,0.0955039670878637,335,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1222
40,"Idaho",0,2016,1,1,121,0.380819966683661,0.727161308263319,0.809213256155597,-0.572855561841713,1.38206881799731,"Trump",746,0.216106604866744,89,0.0257821552723059,492,0.14252607184241,14,0.00405561993047509,644,0.186558516801854,197,0.0570683661645423,1139,0.329953650057937,309,0.089513325608343,247,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1300
42,"Idaho",0,2016,2,1,122,0.377707626840468,0.738654337687444,0.81855260663409,-0.583365257429892,1.40191786406398,"Trump",817,0.224573941726223,106,0.0291368884002199,525,0.144310060472787,12,0.00329851566794942,647,0.177844969763606,199,0.0547003848268279,1183,0.325178669598681,317,0.0871357888949972,390,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1239
43,"Idaho",0,2016,2,1,122,0.398713039995105,0.761425888726617,0.85729401317743,-0.593008400261077,1.45030241343851,"Trump",941,0.260088446655611,106,0.029297954671089,569,0.157269209508015,9,0.00248756218905473,674,0.186290768380321,206,0.0569375345494748,1207,0.333609729132117,306,0.0845771144278607,476,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1249
44,"Idaho",0,2016,3,1,123,0.388155192630691,0.761258145102827,0.852015365449701,-0.592114900013229,1.44413026546293,"Trump",917,0.250889192886457,108,0.0295485636114911,598,0.163611491108071,8,0.00218878248974008,676,0.184952120383037,210,0.0574555403556772,1181,0.32311901504788,325,0.0889192886456908,335,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1347
45,"Idaho",0,2016,3,1,123,0.383174411650063,0.77040929868941,0.864026733528857,-0.592019328141126,1.45604606166998,"Trump",956,0.267412587412587,92,0.0257342657342657,532,0.148811188811189,10,0.0027972027972028,645,0.18041958041958,196,0.0548251748251748,1161,0.324755244755245,299,0.0836363636363636,320,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1221
46,"Idaho",0,2016,3,1,123,0.392391525234056,0.776550910396079,0.882452338596119,-0.588981320588016,1.47143365918414,"Trump",979,0.27749433106576,101,0.0286281179138322,554,0.15702947845805,8,0.00226757369614512,668,0.189342403628118,206,0.058390022675737,1211,0.343253968253968,321,0.0909863945578231,458,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1256
48,"Idaho",0,2016,3,1,123,0.415308081145492,0.788236492501364,0.909696527000053,-0.580371267050256,1.49006779405031,"Trump",1003,0.290387955993052,96,0.0277938621887666,630,0.182397220613781,8,0.00231615518239722,615,0.178054429646786,193,0.055877243775333,1215,0.351766068326578,297,0.0859872611464968,420,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1354
49,"Idaho",0,2016,4,2,124,0.447397647054001,0.786625087331988,0.933520431668854,-0.572464579617942,1.5059850112868,"Trump",1059,0.304397815464214,86,0.0247197470537511,656,0.188559931014659,5,0.00143719459614832,626,0.179936763437769,195,0.0560505892497844,1200,0.344926703075596,303,0.0870939925265881,456,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1381
51,"Idaho",0,2016,4,2,124,0.48831381482248,0.792600616265446,0.950634409336266,-0.579356493526918,1.52999090286318,"Trump",1257,0.345614517459445,88,0.0241957657409953,673,0.18504261754193,6,0.00164971130052241,639,0.175694253505637,194,0.0533406653835579,1272,0.349738795710751,276,0.0758867198240308,192,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1362
55,"Idaho",0,2016,5,2,125,0.393861916133399,0.779449901875842,0.885503333701518,-0.586550618816871,1.47205395251839,"Trump",958,0.266852367688022,107,0.0298050139275766,459,0.127855153203343,13,0.00362116991643454,552,0.153760445682451,249,0.0693593314763231,1030,0.286908077994429,380,0.105849582172702,301,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1322
57,"Idaho",0,2016,5,2,125,0.429201500042722,0.81047525503625,0.92716301475946,-0.626002662095129,1.55316567685459,"Trump",1165,0.317611777535442,134,0.0365321701199564,475,0.129498364231189,7,0.00190839694656489,608,0.165757906215921,275,0.0749727371864777,1122,0.305888767720829,414,0.112868047982552,274,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1457
60,"Idaho",0,2016,6,2,126,0.474262581775917,0.800372237766949,0.927746224472789,-0.640259091494558,1.56800531596735,"Trump",1351,0.355526315789474,170,0.0447368421052632,458,0.120526315789474,9,0.00236842105263158,633,0.166578947368421,276,0.0726315789473684,1348,0.354736842105263,402,0.105789473684211,198,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1352
62,"Idaho",0,2016,7,3,127,0.470339240487008,0.825094804211395,0.952591279523738,-0.664421515092799,1.61701279461654,"Trump",1379,0.362990260594893,170,0.0447486180573835,455,0.119768360094762,5,0.00131613582521716,785,0.206633324559095,257,0.0676493814161622,1371,0.360884443274546,405,0.10660700184259,2533,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1511
64,"Idaho",0,2016,7,3,127,0.454495990804497,0.824954616589697,0.948416181016827,-0.652140711231575,1.6005568922484,"Trump",1315,0.349827081670657,164,0.0436286246342112,428,0.113860069167332,8,0.00212822559191274,643,0.171056131949987,245,0.0651769087523277,1235,0.32854482575153,377,0.100292631018888,1308,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1440
66,"Idaho",0,2016,8,3,128,0.469727414940229,0.776599768136775,0.934267631410005,-0.567643694491044,1.50191132590105,"Trump",1165,0.296815286624204,91,0.0231847133757962,417,0.106242038216561,7,0.00178343949044586,561,0.142929936305732,182,0.0463694267515924,1092,0.278216560509554,362,0.0922292993630573,685,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1459
69,"Idaho",0,2016,8,3,128,0.452763962554409,0.791672851368345,0.939017586544036,-0.557791299821529,1.49680888636557,"Trump",1316,0.334519572953737,109,0.0277071682765633,413,0.104982206405694,8,0.00203355363497712,626,0.15912557193696,163,0.0414336553126589,1221,0.310371123538383,287,0.0729537366548043,398,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1434
70,"Idaho",0,2016,8,3,128,0.414013111426294,0.815877667519532,0.948673167484475,-0.580916055390307,1.52958922287478,"Trump",1224,0.318335500650195,117,0.0304291287386216,429,0.111573472041612,10,0.00260078023407022,643,0.167230169050715,179,0.046553966189857,1163,0.302470741222367,307,0.0798439531859558,487,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1443
71,"Idaho",0,2016,9,3,129,0.409436578707063,0.823653326911388,0.963171817009966,-0.583732605090777,1.54690442210074,"Trump",1250,0.326370757180157,131,0.0342036553524804,450,0.117493472584856,10,0.00261096605744125,652,0.17023498694517,190,0.0496083550913838,1202,0.313838120104439,330,0.0861618798955614,250,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1289
72,"Idaho",0,2016,9,3,129,0.384350550948996,0.814859292208315,0.94674859996801,-0.591447609998259,1.53819620996627,"Trump",1209,0.310637204522097,108,0.0277492291880781,431,0.110739979445015,8,0.00205549845837616,676,0.173689619732785,192,0.0493319630010277,1208,0.3103802672148,338,0.0868448098663926,355,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1316
73,"Idaho",0,2016,9,3,129,0.383697589159618,0.823546083260478,0.958481408840151,-0.608965274912612,1.56744668375276,"Trump",1247,0.318437180796731,108,0.0275791624106231,369,0.0942288049029622,6,0.00153217568947906,667,0.170326864147089,197,0.0503064351378958,1178,0.300817160367722,340,0.0868232890704801,2127,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1285
75,"Idaho",0,2016,10,4,130,0.369658851238222,0.820897575354598,0.945820637447734,-0.615922247726149,1.56174288517388,"Trump",1253,0.314035087719298,106,0.0265664160401003,310,0.0776942355889724,5,0.0012531328320802,636,0.159398496240602,179,0.0448621553884712,1171,0.293483709273183,331,0.0829573934837093,499,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1261
76,"Idaho",0,2016,10,4,130,0.369199410804024,0.827565481889451,0.947844652543959,-0.627291076492539,1.5751357290365,"Trump",1310,0.325384997516145,117,0.0290611028315946,306,0.0760059612518629,2,0.000496770988574267,603,0.149776453055142,190,0.0471932439145554,1200,0.29806259314456,355,0.0881768504719324,293,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1337
77,"Idaho",0,2016,10,4,130,0.381565233112465,0.835397390328816,0.948494819459387,-0.661908286398526,1.61040310585791,"Trump",1387,0.331263434439933,146,0.0348698352042035,250,0.059708621925006,5,0.00119417243850012,673,0.160735610222116,199,0.0475280630523048,1279,0.305469309768331,343,0.0819202292811082,271,"1,567,582 ","1,567,657 ","1,570,773 ","1,583,828 ","1,595,441 ","1,611,530 ","1,631,479 ","1,651,523 ","1,682,930 ","1,718,904 ","1,754,208 ",1682930,1396
2,"Indiana",1,2015,5,2,113,0.226791648349779,0.493769392879621,0.458159705303632,-0.364850500001065,0.823010205304697,"Trump",2793,0.0462823338359819,233,0.00386100386100386,3310,0.0548494539910849,58,0.000961108257245596,4518,0.0748670190730277,619,0.0102573450212935,9925,0.164465507813147,1242,0.0205809733706729,453,"6,483,802 ","6,484,061 ","6,490,436 ","6,516,045 ","6,537,640 ","6,568,367 ","6,593,533 ","6,608,296 ","6,633,344 ","6,660,082 ","6,691,878 ",6608296,100
4,"Indiana",3,2015,5,2,113,0.238849937035777,0.492980872987358,0.482441397971115,-0.357236707112567,0.839678105083682,"Trump",2889,0.0469130590107499,218,0.00353999545321685,3195,0.0518820434542561,61,0.000990549186450586,4807,0.0780585235945569,616,0.0100029229320256,9956,0.161670618037738,1269,0.0206066707804229,768,"6,483,802 ","6,484,061 ","6,490,436 ","6,516,045 ","6,537,640 ","6,568,367 ","6,593,533 ","6,608,296 ","6,633,344 ","6,660,082 ","6,691,878 ",6608296,79
6,"Indiana",2,2015,6,2,114,0.261347992150892,0.516351144751263,0.523991969139944,-0.38086794408241,0.904859913222354,"Trump",3256,0.0537010159651669,225,0.00371091172977965,3161,0.0521341865681488,52,0.000857632933104631,5005,0.0825471698113208,686,0.0113141575405726,10268,0.169349518406122,1300,0.0214408233276158,844,"6,483,802 ","6,484,061 ","6,490,436 ","6,516,045 ","6,537,640 ","6,568,367 ","6,593,533 ","6,608,296 ","6,633,344 ","6,660,082 ","6,691,878 ",6608296,85
